;  Created 01-Feb-2016 ECMD Adapted from stx_cfl_skyvec_table.txt 20-Jun-2013 - Shaun Bloomfield (TCD)
;
;  CFL sky X sampling (in arcminutes) from STIX optical axis, nominally 67 samples spaced 2 arcminutes apart
;
-66. -64. -62. -60. -58. -56. -54. -52. -50. -48. -46. -44. -42. -40. -38. -36. -34. -32. -30. -28. -26. -24. -22. -20. -18. -16. -14. -12. -10.  -8.  -6.  -4.  -2.   0.   2.   4.   6.   8.  10.  12.  14.  16.  18.  20.  22.  24.  26.  28.  30.  32.  34.  36.  38.  40.  42.  44.  46.  48.  50.  52.  54.  56.  58.  60.  62.  64.  66.
;
;  CFL sky Y sampling (in arcminutes) from STIX optical axis, nominally 67 samples spaced 2 arcminutes apart
;
-66. -64. -62. -60. -58. -56. -54. -52. -50. -48. -46. -44. -42. -40. -38. -36. -34. -32. -30. -28. -26. -24. -22. -20. -18. -16. -14. -12. -10.  -8.  -6.  -4.  -2.   0.   2.   4.   6.   8.  10.  12.  14.  16.  18.  20.  22.  24.  26.  28.  30.  32.  34.  36.  38.  40.  42.  44.  46.  48.  50.  52.  54.  56.  58.  60.  62.  64.  66.
;
;  CFL [npixels, nvectors] sky vector array, nominally has [12, 4489] entries where nvectors is nsky_x*nsky_y (67x67)
;
0.0000000 0.0293438 0.0484591 0.0484591 0.0000000 0.0205119 0.0332069 0.0332069 0.2306551 0.2306552 0.1307356 0.1307357 
0.0000000 0.0216999 0.0484733 0.0484733 0.0000000 0.0152740 0.0332163 0.0332163 0.2307219 0.2307219 0.1307726 0.1307727 
0.0000000 0.0135682 0.0484839 0.0484839 0.0000000 0.0095503 0.0332231 0.0332231 0.2307714 0.2307715 0.1307998 0.1307999 
0.0000000 0.0054323 0.0484898 0.0484898 0.0000000 0.0038236 0.0332267 0.0332267 0.2307982 0.2307982 0.1308140 0.1308140 
0.0000000 0.0000000 0.0461135 0.0484991 0.0000000 0.0000000 0.0316484 0.0332327 0.2308412 0.2308413 0.1308373 0.1308373 
0.0000000 0.0000000 0.0389553 0.0485210 0.0000000 0.0000000 0.0268948 0.0332472 0.2309440 0.2309441 0.1308943 0.1308944 
0.0000000 0.0000000 0.0317881 0.0485393 0.0000000 0.0000000 0.0221352 0.0332592 0.2310298 0.2310298 0.1309417 0.1309417 
0.0011905 0.0000000 0.0244539 0.0485543 0.0007906 0.0000000 0.0172111 0.0332689 0.2310997 0.2310998 0.1309800 0.1309800 
0.0083766 0.0000000 0.0163086 0.0485644 0.0055624 0.0000000 0.0114781 0.0332752 0.2311458 0.2311458 0.1310047 0.1310047 
0.0155629 0.0000000 0.0081583 0.0485660 0.0103342 0.0000000 0.0057417 0.0332756 0.2311517 0.2311517 0.1310064 0.1310065 
0.0227460 0.0000000 0.0000074 0.0485593 0.0151037 0.0000000 0.0000052 0.0332703 0.2311174 0.2311175 0.1309855 0.1309855 
0.0238470 0.0000000 0.0000000 0.0416088 0.0161600 0.0000000 0.0000000 0.0286601 0.2150133 0.2323904 0.1222701 0.1317052 
0.0249437 0.0000000 0.0000000 0.0345594 0.0172170 0.0000000 0.0000000 0.0239841 0.1986279 0.2335753 0.1134001 0.1323750 
0.0260397 0.0000000 0.0000000 0.0274251 0.0182765 0.0000000 0.0000000 0.0192515 0.1819921 0.2346662 0.1043921 0.1329913 
0.0194088 0.0061048 0.0000000 0.0194088 0.0136583 0.0040533 0.0000000 0.0136584 0.1636249 0.2358220 0.0937086 0.1336443 
0.0111405 0.0134954 0.0000000 0.0111405 0.0078396 0.0089600 0.0000000 0.0078396 0.1446606 0.2368434 0.0825426 0.1342211 
0.0027975 0.0209340 0.0000000 0.0027976 0.0019686 0.0138983 0.0000000 0.0019686 0.1254311 0.2376845 0.0712228 0.1346955 
0.0000000 0.0241277 0.0000000 0.0000000 0.0000000 0.0162408 0.0000000 0.0000000 0.1072823 0.2383364 0.0610784 0.1350627 
0.0000000 0.0251797 0.0000000 0.0000000 0.0000000 0.0172744 0.0000000 0.0000000 0.0896454 0.2388766 0.0515088 0.1353665 
0.0000000 0.0262258 0.0000000 0.0000000 0.0000000 0.0183051 0.0000000 0.0000000 0.0718983 0.2393204 0.0418785 0.1356154 
0.0000000 0.0225422 0.0037282 0.0000000 0.0000000 0.0158608 0.0024749 0.0000000 0.0530907 0.2397270 0.0312221 0.1358433 
0.0000000 0.0141053 0.0111980 0.0000000 0.0000000 0.0099242 0.0074332 0.0000000 0.0332198 0.2400411 0.0195359 0.1360184 
0.0000000 0.0056415 0.0186744 0.0000000 0.0000000 0.0039692 0.0123956 0.0000000 0.0132864 0.2401826 0.0078133 0.1360960 
0.0000000 0.0000000 0.0245973 0.0000000 0.0000000 0.0000000 0.0164420 0.0000000 0.0000000 0.2401673 0.0000000 0.1362313 
0.0000000 0.0000000 0.0277519 0.0000000 0.0000000 0.0000000 0.0189191 0.0000000 0.0000000 0.2401211 0.0000000 0.1366892 
0.0000000 0.0258617 0.0000000 0.0000000 0.0000000 0.0223793 0.0000000 0.0000000 0.2394910 0.0000000 0.1542046 0.0000000 
0.0000000 0.0246795 0.0000000 0.0000000 0.0000000 0.0214954 0.0000000 0.0000000 0.2394878 0.0000000 0.1546082 0.0000000 
0.0000000 0.0192117 0.0044526 0.0000000 0.0000000 0.0167675 0.0038014 0.0000000 0.2395059 0.0119410 0.1547419 0.0074830 
0.0000000 0.0115219 0.0111330 0.0000000 0.0000000 0.0100564 0.0095052 0.0000000 0.2394090 0.0298575 0.1546821 0.0187110 
0.0000000 0.0038365 0.0177965 0.0000000 0.0000000 0.0033486 0.0151949 0.0000000 0.2391622 0.0477291 0.1545252 0.0299112 
0.0000000 0.0000000 0.0215973 0.0000000 0.0000000 0.0000000 0.0185135 0.0000000 0.2387713 0.0665048 0.1542751 0.0420447 
0.0000000 0.0000000 0.0225443 0.0000000 0.0000000 0.0000000 0.0194677 0.0000000 0.2382484 0.0861504 0.1539393 0.0550872 
0.0000000 0.0000000 0.0234738 0.0000000 0.0000000 0.0000000 0.0204062 0.0000000 0.2375950 0.1056504 0.1535194 0.0680347 
0.0022069 0.0000000 0.0215238 0.0022069 0.0018845 0.0000000 0.0187885 0.0018845 0.2368717 0.1243548 0.1530544 0.0802368 
0.0087890 0.0000000 0.0138803 0.0087889 0.0075052 0.0000000 0.0121167 0.0075052 0.2361163 0.1416310 0.1525683 0.0910581 
0.0153187 0.0000000 0.0062814 0.0153187 0.0130816 0.0000000 0.0054834 0.0130815 0.2352078 0.1586907 0.1519832 0.1017426 
0.0219459 0.0000000 0.0000000 0.0208515 0.0187653 0.0000000 0.0000000 0.0178307 0.2341364 0.1758140 0.1512930 0.1125860 
0.0292950 0.0000000 0.0000000 0.0217090 0.0251836 0.0000000 0.0000000 0.0187052 0.2328543 0.1941923 0.1504662 0.1248070 
0.0365417 0.0000000 0.0000000 0.0225435 0.0315130 0.0000000 0.0000000 0.0195583 0.2314467 0.2122422 0.1495584 0.1368126 
0.0436684 0.0000064 0.0000000 0.0233461 0.0377381 0.0000055 0.0000000 0.0203819 0.2299226 0.2299226 0.1485750 0.1485751 
0.0436777 0.0064231 0.0000000 0.0159746 0.0377467 0.0054857 0.0000000 0.0139466 0.2299730 0.2299731 0.1486091 0.1486092 
0.0436795 0.0128402 0.0000000 0.0085986 0.0377491 0.0109666 0.0000000 0.0075071 0.2299851 0.2299851 0.1486186 0.1486187 
0.0436742 0.0192549 0.0000000 0.0012217 0.0377451 0.0164454 0.0000000 0.0010666 0.2299587 0.2299587 0.1486027 0.1486027 
0.0436613 0.0264638 0.0000000 0.0000000 0.0377346 0.0227196 0.0000000 0.0000000 0.2298927 0.2298927 0.1485614 0.1485614 
0.0436441 0.0338238 0.0000000 0.0000000 0.0377202 0.0291462 0.0000000 0.0000000 0.2298032 0.2298032 0.1485047 0.1485047 
0.0436226 0.0411740 0.0000000 0.0000000 0.0377022 0.0355642 0.0000000 0.0000000 0.2296918 0.2296918 0.1484338 0.1484339 
0.0436137 0.0436137 0.0042774 0.0000000 0.0376949 0.0376949 0.0036535 0.0000000 0.2296463 0.2296463 0.1484054 0.1484055 
0.0436098 0.0436098 0.0106832 0.0000000 0.0376921 0.0376921 0.0091251 0.0000000 0.2296272 0.2296272 0.1483941 0.1483941 
0.0436028 0.0436028 0.0170867 0.0000000 0.0376865 0.0376865 0.0145949 0.0000000 0.2295918 0.2295918 0.1483721 0.1483721 
0.0435920 0.0435920 0.0239658 0.0000000 0.0376774 0.0376774 0.0205409 0.0000000 0.2295353 0.2295354 0.1483363 0.1483363 
0.0435762 0.0435762 0.0313159 0.0000000 0.0376642 0.0376642 0.0269590 0.0000000 0.2294535 0.2294536 0.1482842 0.1482842 
0.0435564 0.0435564 0.0386570 0.0000000 0.0376473 0.0376473 0.0333694 0.0000000 0.2293500 0.2293500 0.1482179 0.1482179 
0.0435408 0.0435408 0.0435408 0.0021356 0.0376340 0.0376340 0.0376340 0.0018242 0.2292681 0.2292681 0.1481654 0.1481655 
0.0435380 0.0435380 0.0435380 0.0085309 0.0376319 0.0376319 0.0376319 0.0072871 0.2292545 0.2292546 0.1481572 0.1481572 
0.0435323 0.0435323 0.0435323 0.0149245 0.0376271 0.0376271 0.0376272 0.0127486 0.2292248 0.2292248 0.1481384 0.1481384 
0.0435232 0.0435232 0.0435232 0.0214743 0.0376194 0.0376194 0.0376194 0.0183668 0.2291774 0.2291774 0.1481080 0.1481080 
0.0435091 0.0435091 0.0435091 0.0288148 0.0376073 0.0376073 0.0376073 0.0247765 0.2291033 0.2291033 0.1480603 0.1480603 
0.0434909 0.0434909 0.0434909 0.0361467 0.0375916 0.0375916 0.0375916 0.0311788 0.2290075 0.2290076 0.1479985 0.1479986 
0.0434686 0.0434686 0.0434686 0.0434686 0.0375724 0.0375724 0.0375724 0.0375724 0.2288901 0.2288902 0.1479227 0.1479227 
0.0371000 0.0434880 0.0434880 0.0434880 0.0321324 0.0375892 0.0375892 0.0375892 0.2289926 0.2289926 0.1479889 0.1479889 
0.0307235 0.0435045 0.0435045 0.0435045 0.0266856 0.0376033 0.0376033 0.0376033 0.2290790 0.2290790 0.1480446 0.1480446 
0.0243404 0.0435179 0.0435179 0.0435179 0.0212333 0.0376148 0.0376148 0.0376148 0.2291493 0.2291493 0.1480898 0.1480899 
0.0171558 0.0435294 0.0435294 0.0435294 0.0149801 0.0376246 0.0376246 0.0376246 0.2292095 0.2292095 0.1481285 0.1481285 
0.0098069 0.0435371 0.0435371 0.0435371 0.0085631 0.0376311 0.0376311 0.0376311 0.2292495 0.2292496 0.1481539 0.1481540 
0.0024550 0.0435407 0.0435407 0.0435407 0.0021436 0.0376340 0.0376340 0.0376340 0.2292678 0.2292678 0.1481653 0.1481653 
0.0000000 0.0392927 0.0435544 0.0435544 0.0000000 0.0340053 0.0376456 0.0376456 0.2293394 0.2293394 0.1482110 0.1482110 
0.0000000 0.0329081 0.0435721 0.0435721 0.0000000 0.0285516 0.0376606 0.0376606 0.2294316 0.2294317 0.1482700 0.1482701 
0.0000000 0.0265164 0.0435867 0.0435867 0.0000000 0.0230919 0.0376729 0.0376729 0.2295077 0.2295078 0.1483185 0.1483185 
0.0000000 0.0196410 0.0435991 0.0435991 0.0000000 0.0171493 0.0376832 0.0376832 0.2295717 0.2295717 0.1483591 0.1483591 
0.0000000 0.0122809 0.0436083 0.0436083 0.0000000 0.0107228 0.0376908 0.0376908 0.2296193 0.2296194 0.1483890 0.1483891 
0.0000000 0.0049172 0.0436135 0.0436135 0.0000000 0.0042933 0.0376947 0.0376947 0.2296450 0.2296451 0.1484046 0.1484047 
0.0000000 0.0000000 0.0414916 0.0436215 0.0000000 0.0000000 0.0358820 0.0377012 0.2296862 0.2296862 0.1484302 0.1484302 
0.0000000 0.0000000 0.0350986 0.0436404 0.0000000 0.0000000 0.0304214 0.0377171 0.2297843 0.2297844 0.1484925 0.1484926 
0.0000000 0.0000000 0.0286981 0.0436563 0.0000000 0.0000000 0.0249544 0.0377303 0.2298663 0.2298663 0.1485443 0.1485443 
0.0010627 0.0000000 0.0221324 0.0436694 0.0009076 0.0000000 0.0193233 0.0377409 0.2299332 0.2299333 0.1485863 0.1485863 
0.0074796 0.0000000 0.0147604 0.0436781 0.0063881 0.0000000 0.0128867 0.0377479 0.2299776 0.2299776 0.1486136 0.1486137 
0.0138968 0.0000000 0.0073842 0.0436797 0.0118686 0.0000000 0.0064467 0.0377484 0.2299835 0.2299835 0.1486159 0.1486159 
0.0203110 0.0000000 0.0000073 0.0436738 0.0173464 0.0000000 0.0000064 0.0377427 0.2299510 0.2299511 0.1485934 0.1485934 
0.0214000 0.0000000 0.0000000 0.0374809 0.0184168 0.0000000 0.0000000 0.0324557 0.2139948 0.2312879 0.1386169 0.1494557 
0.0224861 0.0000000 0.0000000 0.0311947 0.0194863 0.0000000 0.0000000 0.0270890 0.1977442 0.2325342 0.1284543 0.1502593 
0.0235727 0.0000000 0.0000000 0.0248284 0.0205577 0.0000000 0.0000000 0.0216539 0.1812318 0.2336836 0.1181259 0.1510003 
0.0175865 0.0054569 0.0000000 0.0175866 0.0153523 0.0046599 0.0000000 0.0153524 0.1629847 0.2348963 0.1061120 0.1517820 
0.0100974 0.0120670 0.0000000 0.0100974 0.0088144 0.0103044 0.0000000 0.0088144 0.1441305 0.2359721 0.0935885 0.1524750 
0.0025369 0.0187228 0.0000000 0.0025369 0.0022145 0.0159877 0.0000000 0.0022145 0.1250006 0.2368643 0.0808839 0.1530496 
0.0000000 0.0216518 0.0000000 0.0000000 0.0000000 0.0185848 0.0000000 0.0000000 0.1069344 0.2375591 0.0693247 0.1534965 
0.0000000 0.0226985 0.0000000 0.0000000 0.0000000 0.0196235 0.0000000 0.0000000 0.0893691 0.2381345 0.0583208 0.1538658 
0.0000000 0.0237398 0.0000000 0.0000000 0.0000000 0.0206581 0.0000000 0.0000000 0.0716863 0.2386076 0.0472429 0.1541693 
0.0000000 0.0204473 0.0033356 0.0000000 0.0000000 0.0178470 0.0028480 0.0000000 0.0529406 0.2390366 0.0351320 0.1544440 
0.0000000 0.0127957 0.0100212 0.0000000 0.0000000 0.0111681 0.0085559 0.0000000 0.0331291 0.2393667 0.0219845 0.1546546 
0.0000000 0.0051188 0.0167131 0.0000000 0.0000000 0.0044675 0.0142688 0.0000000 0.0132526 0.2395180 0.0087943 0.1547495 
0.0000000 0.0000000 0.0220505 0.0000000 0.0000000 0.0000000 0.0188751 0.0000000 0.0000000 0.2395064 0.0000000 0.1548588 
0.0000000 0.0000000 0.0249908 0.0000000 0.0000000 0.0000000 0.0215512 0.0000000 0.0000000 0.2394622 0.0000000 0.1552245 
0.0000000 0.0230716 0.0000000 0.0000000 0.0000000 0.0250185 0.0000000 0.0000000 0.2387441 0.0000000 0.1728092 0.0000000 
0.0000000 0.0221249 0.0000000 0.0000000 0.0000000 0.0239061 0.0000000 0.0000000 0.2387427 0.0000000 0.1731223 0.0000000 
0.0000000 0.0172486 0.0039326 0.0000000 0.0000000 0.0186166 0.0042972 0.0000000 0.2387591 0.0119062 0.1732293 0.0084591 
0.0000000 0.0103438 0.0098315 0.0000000 0.0000000 0.0111645 0.0107433 0.0000000 0.2386531 0.0297655 0.1731550 0.0211480 
0.0000000 0.0034433 0.0157143 0.0000000 0.0000000 0.0037166 0.0171722 0.0000000 0.2383903 0.0475772 0.1729668 0.0338035 
0.0000000 0.0000000 0.0191243 0.0000000 0.0000000 0.0000000 0.0208531 0.0000000 0.2379751 0.0662857 0.1726677 0.0473796 
0.0000000 0.0000000 0.0200703 0.0000000 0.0000000 0.0000000 0.0217956 0.0000000 0.2374188 0.0858526 0.1722664 0.0618470 
0.0000000 0.0000000 0.0209994 0.0000000 0.0000000 0.0000000 0.0227202 0.0000000 0.2367242 0.1052655 0.1717644 0.0762017 
0.0019480 0.0000000 0.0193098 0.0019479 0.0021290 0.0000000 0.0208446 0.0021289 0.2359532 0.1238746 0.1712071 0.0897943 
0.0077540 0.0000000 0.0124494 0.0077540 0.0084746 0.0000000 0.0134392 0.0084745 0.2351458 0.1410508 0.1706231 0.1019937 
0.0135108 0.0000000 0.0056321 0.0135107 0.0147667 0.0000000 0.0060800 0.0147666 0.2341806 0.1579995 0.1699245 0.1140304 
0.0193687 0.0000000 0.0000000 0.0184033 0.0211545 0.0000000 0.0000000 0.0200993 0.2330474 0.1749983 0.1691042 0.1261948 
0.0259499 0.0000000 0.0000000 0.0192632 0.0282585 0.0000000 0.0000000 0.0209499 0.2316948 0.1932271 0.1681246 0.1396893 
0.0324346 0.0000000 0.0000000 0.0201006 0.0352584 0.0000000 0.0000000 0.0217769 0.2302127 0.2111122 0.1670507 0.1529315 
0.0388061 0.0000061 0.0000000 0.0209066 0.0421360 0.0000067 0.0000000 0.0225709 0.2286109 0.2286109 0.1658897 0.1658898 
0.0388141 0.0056576 0.0000000 0.0143050 0.0421454 0.0061842 0.0000000 0.0154441 0.2286603 0.2286604 0.1659271 0.1659271 
0.0388158 0.0113095 0.0000000 0.0076997 0.0421480 0.0123624 0.0000000 0.0083129 0.2286722 0.2286722 0.1659370 0.1659371 
0.0388111 0.0169591 0.0000000 0.0010936 0.0421435 0.0185382 0.0000000 0.0011807 0.2286464 0.2286464 0.1659195 0.1659195 
0.0387998 0.0233993 0.0000000 0.0000000 0.0421320 0.0255044 0.0000000 0.0000000 0.2285817 0.2285817 0.1658739 0.1658739 
0.0387846 0.0299907 0.0000000 0.0000000 0.0421161 0.0326213 0.0000000 0.0000000 0.2284940 0.2284941 0.1658113 0.1658114 
0.0387658 0.0365734 0.0000000 0.0000000 0.0420963 0.0397291 0.0000000 0.0000000 0.2283849 0.2283849 0.1657332 0.1657333 
0.0387580 0.0387580 0.0037677 0.0000000 0.0420882 0.0420882 0.0041187 0.0000000 0.2283403 0.2283403 0.1657018 0.1657019 
0.0387546 0.0387546 0.0094097 0.0000000 0.0420850 0.0420850 0.0102867 0.0000000 0.2283216 0.2283216 0.1656892 0.1656892 
0.0387485 0.0387485 0.0150497 0.0000000 0.0420788 0.0420788 0.0164524 0.0000000 0.2282870 0.2282870 0.1656648 0.1656649 
0.0387389 0.0387389 0.0211631 0.0000000 0.0420689 0.0420689 0.0230913 0.0000000 0.2282316 0.2282317 0.1656255 0.1656256 
0.0387251 0.0387251 0.0277455 0.0000000 0.0420543 0.0420543 0.0301990 0.0000000 0.2281515 0.2281515 0.1655680 0.1655681 
0.0387078 0.0387078 0.0343203 0.0000000 0.0420357 0.0420357 0.0372982 0.0000000 0.2280501 0.2280501 0.1654949 0.1654950 
0.0386940 0.0386940 0.0386940 0.0018811 0.0420210 0.0420210 0.0420210 0.0020565 0.2279698 0.2279698 0.1654371 0.1654372 
0.0386917 0.0386917 0.0386917 0.0075141 0.0420187 0.0420187 0.0420187 0.0082148 0.2279565 0.2279565 0.1654279 0.1654279 
0.0386866 0.0386866 0.0386866 0.0131454 0.0420134 0.0420134 0.0420134 0.0143712 0.2279273 0.2279274 0.1654072 0.1654073 
0.0386787 0.0386787 0.0386787 0.0189326 0.0420049 0.0420049 0.0420049 0.0206834 0.2278810 0.2278810 0.1653738 0.1653738 
0.0386663 0.0386663 0.0386663 0.0255064 0.0419916 0.0419916 0.0419916 0.0277817 0.2278084 0.2278084 0.1653213 0.1653214 
0.0386503 0.0386503 0.0386504 0.0320731 0.0419743 0.0419743 0.0419744 0.0348723 0.2277146 0.2277146 0.1652534 0.1652534 
0.0386308 0.0386308 0.0386308 0.0386308 0.0419531 0.0419531 0.0419532 0.0419532 0.2275995 0.2275996 0.1651699 0.1651699 
0.0330213 0.0386478 0.0386479 0.0386479 0.0358203 0.0419716 0.0419716 0.0419716 0.2276998 0.2276999 0.1652427 0.1652427 
0.0274049 0.0386623 0.0386623 0.0386623 0.0296800 0.0419872 0.0419872 0.0419872 0.2277845 0.2277845 0.1653040 0.1653040 
0.0217828 0.0386740 0.0386740 0.0386740 0.0235333 0.0419998 0.0419998 0.0419998 0.2278533 0.2278534 0.1653537 0.1653538 
0.0153642 0.0386841 0.0386841 0.0386841 0.0165900 0.0420107 0.0420107 0.0420107 0.2279123 0.2279124 0.1653963 0.1653963 
0.0087827 0.0386908 0.0386908 0.0386908 0.0094834 0.0420178 0.0420178 0.0420178 0.2279516 0.2279516 0.1654244 0.1654244 
0.0021988 0.0386940 0.0386940 0.0386940 0.0023742 0.0420210 0.0420210 0.0420210 0.2279695 0.2279695 0.1654369 0.1654369 
0.0000000 0.0349526 0.0387060 0.0387060 0.0000000 0.0379304 0.0420338 0.0420338 0.2280396 0.2280397 0.1654873 0.1654874 
0.0000000 0.0293291 0.0387215 0.0387215 0.0000000 0.0317823 0.0420503 0.0420503 0.2281300 0.2281300 0.1655524 0.1655524 
0.0000000 0.0236995 0.0387343 0.0387343 0.0000000 0.0256275 0.0420639 0.0420639 0.2282045 0.2282045 0.1656058 0.1656058 
0.0000000 0.0175896 0.0387452 0.0387452 0.0000000 0.0189922 0.0420752 0.0420752 0.2282672 0.2282672 0.1656505 0.1656506 
0.0000000 0.0109984 0.0387533 0.0387533 0.0000000 0.0118753 0.0420836 0.0420836 0.2283138 0.2283139 0.1656835 0.1656836 
0.0000000 0.0044039 0.0387578 0.0387578 0.0000000 0.0047549 0.0420881 0.0420881 0.2283390 0.2283391 0.1657010 0.1657010 
0.0000000 0.0000000 0.0368893 0.0387649 0.0000000 0.0000000 0.0400448 0.0420952 0.2283793 0.2283794 0.1657292 0.1657292 
0.0000000 0.0000000 0.0312586 0.0387815 0.0000000 0.0000000 0.0338890 0.0421126 0.2284755 0.2284755 0.1657979 0.1657979 
0.0000000 0.0000000 0.0256213 0.0387954 0.0000000 0.0000000 0.0277261 0.0421272 0.2285557 0.2285558 0.1658550 0.1658551 
0.0009355 0.0000000 0.0198206 0.0388068 0.0010226 0.0000000 0.0213996 0.0421390 0.2286213 0.2286213 0.1659014 0.1659014 
0.0065871 0.0000000 0.0132188 0.0388145 0.0072003 0.0000000 0.0142716 0.0421466 0.2286648 0.2286648 0.1659317 0.1659317 
0.0122390 0.0000000 0.0066132 0.0388159 0.0133782 0.0000000 0.0071398 0.0421473 0.2286706 0.2286707 0.1659345 0.1659346 
0.0178886 0.0000000 0.0000071 0.0388108 0.0195532 0.0000000 0.0000077 0.0421411 0.2286389 0.2286389 0.1659100 0.1659100 
0.0189643 0.0000000 0.0000000 0.0333706 0.0206393 0.0000000 0.0000000 0.0361923 0.2128500 0.2300491 0.1547107 0.1669320 
0.0200386 0.0000000 0.0000000 0.0278433 0.0217228 0.0000000 0.0000000 0.0301486 0.1967524 0.2313659 0.1432904 0.1678858 
0.0211148 0.0000000 0.0000000 0.0222412 0.0228074 0.0000000 0.0000000 0.0240233 0.1803793 0.2325821 0.1316731 0.1687664 
0.0157704 0.0048119 0.0000000 0.0157704 0.0170245 0.0052592 0.0000000 0.0170246 0.1622676 0.2338599 0.1183587 0.1696918 
0.0090574 0.0106442 0.0000000 0.0090575 0.0097775 0.0116334 0.0000000 0.0097776 0.1435367 0.2349965 0.1045044 0.1705147 
0.0022768 0.0165198 0.0000000 0.0022768 0.0024577 0.0180546 0.0000000 0.0024578 0.1245173 0.2359443 0.0904383 0.1712007 
0.0000000 0.0191840 0.0000000 0.0000000 0.0000000 0.0209045 0.0000000 0.0000000 0.1065437 0.2366862 0.0774846 0.1717368 
0.0000000 0.0202246 0.0000000 0.0000000 0.0000000 0.0219490 0.0000000 0.0000000 0.0890583 0.2373008 0.0650646 0.1721807 
0.0000000 0.0212605 0.0000000 0.0000000 0.0000000 0.0229881 0.0000000 0.0000000 0.0714478 0.2378063 0.0525552 0.1725452 
0.0000000 0.0183574 0.0029443 0.0000000 0.0000000 0.0198145 0.0032175 0.0000000 0.0527712 0.2382609 0.0390050 0.1728727 
0.0000000 0.0114892 0.0088481 0.0000000 0.0000000 0.0124008 0.0096687 0.0000000 0.0330268 0.2386092 0.0244109 0.1731231 
0.0000000 0.0045969 0.0147578 0.0000000 0.0000000 0.0049615 0.0161259 0.0000000 0.0132139 0.2387708 0.0097666 0.1732378 
0.0000000 0.0000000 0.0195107 0.0000000 0.0000000 0.0000000 0.0212871 0.0000000 0.0000000 0.2387622 0.0000000 0.1733212 
0.0000000 0.0000000 0.0222369 0.0000000 0.0000000 0.0000000 0.0241599 0.0000000 0.0000000 0.2387204 0.0000000 0.1735949 
0.0000000 0.0202916 0.0000000 0.0000000 0.0000000 0.0276313 0.0000000 0.0000000 0.2379145 0.0000000 0.1912281 0.0000000 
0.0000000 0.0195790 0.0000000 0.0000000 0.0000000 0.0262923 0.0000000 0.0000000 0.2379164 0.0000000 0.1914526 0.0000000 
0.0000000 0.0152924 0.0034145 0.0000000 0.0000000 0.0204467 0.0047884 0.0000000 0.2379321 0.0118673 0.1915333 0.0094261 
0.0000000 0.0091701 0.0085347 0.0000000 0.0000000 0.0122612 0.0119693 0.0000000 0.2378165 0.0296634 0.1914427 0.0235616 
0.0000000 0.0030518 0.0136403 0.0000000 0.0000000 0.0040806 0.0191300 0.0000000 0.2375354 0.0474089 0.1912185 0.0376573 
0.0000000 0.0000000 0.0166613 0.0000000 0.0000000 0.0000000 0.0231682 0.0000000 0.2370929 0.0660423 0.1908644 0.0526590 
0.0000000 0.0000000 0.0176065 0.0000000 0.0000000 0.0000000 0.0240977 0.0000000 0.2365003 0.0855227 0.1903895 0.0685327 
0.0000000 0.0000000 0.0185353 0.0000000 0.0000000 0.0000000 0.0250067 0.0000000 0.2357610 0.1048392 0.1897963 0.0842737 
0.0016901 0.0000000 0.0171057 0.0016901 0.0023706 0.0000000 0.0228745 0.0023706 0.2349385 0.1233438 0.1891360 0.0992344 
0.0067242 0.0000000 0.0110253 0.0067241 0.0094317 0.0000000 0.0147439 0.0094316 0.2340747 0.1404101 0.1884425 0.1127875 
0.0117126 0.0000000 0.0049860 0.0117125 0.0164290 0.0000000 0.0066678 0.0164290 0.2330463 0.1572359 0.1876163 0.1261488 
0.0168061 0.0000000 0.0000000 0.0159690 0.0235090 0.0000000 0.0000000 0.0223348 0.2318436 0.1740960 0.1866499 0.1396024 
0.0226250 0.0000000 0.0000000 0.0168320 0.0312850 0.0000000 0.0000000 0.0231589 0.2304133 0.1921600 0.1855000 0.1543345 
0.0283534 0.0000000 0.0000000 0.0176726 0.0389397 0.0000000 0.0000000 0.0239569 0.2288489 0.2098632 0.1842420 0.1687739 
0.0339761 0.0000056 0.0000000 0.0184824 0.0464527 0.0000079 0.0000000 0.0247184 0.2271614 0.2271614 0.1828848 0.1828849 
0.0339832 0.0048974 0.0000000 0.0126463 0.0464632 0.0068702 0.0000000 0.0169135 0.2272107 0.2272108 0.1829260 0.1829260 
0.0339846 0.0097895 0.0000000 0.0068066 0.0464658 0.0137333 0.0000000 0.0091035 0.2272224 0.2272224 0.1829365 0.1829366 
0.0339804 0.0146794 0.0000000 0.0009665 0.0464609 0.0205935 0.0000000 0.0012927 0.2271963 0.2271964 0.1829169 0.1829170 
0.0339703 0.0203558 0.0000000 0.0000000 0.0464479 0.0282386 0.0000000 0.0000000 0.2271315 0.2271315 0.1828658 0.1828658 
0.0339569 0.0261829 0.0000000 0.0000000 0.0464303 0.0360324 0.0000000 0.0000000 0.2270436 0.2270436 0.1827962 0.1827962 
0.0339403 0.0320025 0.0000000 0.0000000 0.0464081 0.0438162 0.0000000 0.0000000 0.2269343 0.2269343 0.1827090 0.1827091 
0.0339334 0.0339334 0.0032613 0.0000000 0.0463992 0.0463992 0.0045755 0.0000000 0.2268896 0.2268896 0.1826740 0.1826740 
0.0339304 0.0339304 0.0081448 0.0000000 0.0463956 0.0463956 0.0114270 0.0000000 0.2268707 0.2268708 0.1826597 0.1826597 
