energies,det-0,det-1,det-2,det-3,det-4,det-5,det-6,det-7,det-8,det-9,det-10,det-11,det-12,det-13,det-14,det-15,det-16,det-17,det-18,det-19,det-20,det-21,det-22,det-23,det-24,det-25,det-26,det-27,det-28,det-29,det-30,det-31
8.068,0.21985882116269387,0.21985882116269387,0.21985882116269387,0.21985882116269387,0.21985882116269387,0.21985882116269387,0.21985882116269387,0.21985882116269387,0.21985882116269387,0.21985882116269387,0.18464152457695282,0.18464152457695282,0.18464152457695282,0.21985882116269387,0.21985882116269387,0.21985882116269387,0.18464152457695282,0.18464152457695282,0.18464152457695282,0.21985882116269387,0.21985882116269387,0.21985882116269387,0.21985882116269387,0.21985882116269387,0.21985882116269387,0.21985882116269387,0.21985882116269387,0.21985882116269387,0.21985882116269387,0.21985882116269387,0.21985882116269387,0.21985882116269387
8.216,0.23662922001083986,0.23662922001083986,0.23662922001083986,0.23662922001083986,0.23662922001083986,0.23662922001083986,0.23662922001083986,0.23662922001083986,0.23662922001083986,0.23662922001083986,0.2005545436115419,0.2005545436115419,0.2005545436115419,0.23662922001083986,0.23662922001083986,0.23662922001083986,0.2005545436115419,0.2005545436115419,0.2005545436115419,0.23662922001083986,0.23662922001083986,0.23662922001083986,0.23662922001083986,0.23662922001083986,0.23662922001083986,0.23662922001083986,0.23662922001083986,0.23662922001083986,0.23662922001083986,0.23662922001083986,0.23662922001083986,0.23662922001083986
8.364,0.2534563055966044,0.2534563055966044,0.2534563055966044,0.2534563055966044,0.2534563055966044,0.2534563055966044,0.2534563055966044,0.2534563055966044,0.2534563055966044,0.2534563055966044,0.21665623844280302,0.21665623844280302,0.21665623844280302,0.2534563055966044,0.2534563055966044,0.2534563055966044,0.21665623844280302,0.21665623844280302,0.21665623844280302,0.2534563055966044,0.2534563055966044,0.2534563055966044,0.2534563055966044,0.2534563055966044,0.2534563055966044,0.2534563055966044,0.2534563055966044,0.2534563055966044,0.2534563055966044,0.2534563055966044,0.2534563055966044,0.2534563055966044
8.512,0.2702830212671786,0.2702830212671786,0.2702830212671786,0.2702830212671786,0.2702830212671786,0.2702830212671786,0.2702830212671786,0.2702830212671786,0.2702830212671786,0.2702830212671786,0.23288390649044516,0.23288390649044516,0.23288390649044516,0.2702830212671786,0.2702830212671786,0.2702830212671786,0.23288390649044516,0.23288390649044516,0.23288390649044516,0.2702830212671786,0.2702830212671786,0.2702830212671786,0.2702830212671786,0.2702830212671786,0.2702830212671786,0.2702830212671786,0.2702830212671786,0.2702830212671786,0.2702830212671786,0.2702830212671786,0.2702830212671786,0.2702830212671786
8.66,0.2870578613649205,0.2870578613649205,0.2870578613649205,0.2870578613649205,0.2870578613649205,0.2870578613649205,0.2870578613649205,0.2870578613649205,0.2870578613649205,0.2870578613649205,0.24917955993987498,0.24917955993987498,0.24917955993987498,0.2870578613649205,0.2870578613649205,0.2870578613649205,0.24917955993987498,0.24917955993987498,0.24917955993987498,0.2870578613649205,0.2870578613649205,0.2870578613649205,0.2870578613649205,0.2870578613649205,0.2870578613649205,0.2870578613649205,0.2870578613649205,0.2870578613649205,0.2870578613649205,0.2870578613649205,0.2870578613649205,0.2870578613649205
8.808,0.30373474754961877,0.30373474754961877,0.30373474754961877,0.30373474754961877,0.30373474754961877,0.30373474754961877,0.30373474754961877,0.30373474754961877,0.30373474754961877,0.30373474754961877,0.26549006269692305,0.26549006269692305,0.26549006269692305,0.30373474754961877,0.30373474754961877,0.30373474754961877,0.26549006269692305,0.26549006269692305,0.26549006269692305,0.30373474754961877,0.30373474754961877,0.30373474754961877,0.30373474754961877,0.30373474754961877,0.30373474754961877,0.30373474754961877,0.30373474754961877,0.30373474754961877,0.30373474754961877,0.30373474754961877,0.30373474754961877,0.30373474754961877
8.956,0.3202728258929486,0.3202728258929486,0.3202728258929486,0.3202728258929486,0.3202728258929486,0.3202728258929486,0.3202728258929486,0.3202728258929486,0.3202728258929486,0.3202728258929486,0.28176714801916164,0.28176714801916164,0.28176714801916164,0.3202728258929486,0.3202728258929486,0.3202728258929486,0.28176714801916164,0.28176714801916164,0.28176714801916164,0.3202728258929486,0.3202728258929486,0.3202728258929486,0.3202728258929486,0.3202728258929486,0.3202728258929486,0.3202728258929486,0.3202728258929486,0.3202728258929486,0.3202728258929486,0.3202728258929486,0.3202728258929486,0.3202728258929486
9.104,0.3366362072062968,0.3366362072062968,0.3366362072062968,0.3366362072062968,0.3366362072062968,0.3366362072062968,0.3366362072062968,0.3366362072062968,0.3366362072062968,0.3366362072062968,0.2979673420663306,0.2979673420663306,0.2979673420663306,0.3366362072062968,0.3366362072062968,0.3366362072062968,0.2979673420663306,0.2979673420663306,0.2979673420663306,0.3366362072062968,0.3366362072062968,0.3366362072062968,0.3366362072062968,0.3366362072062968,0.3366362072062968,0.3366362072062968,0.3366362072062968,0.3366362072062968,0.3366362072062968,0.3366362072062968,0.3366362072062968,0.3366362072062968
9.251999999999999,0.3527936691900116,0.3527936691900116,0.3527936691900116,0.3527936691900116,0.3527936691900116,0.3527936691900116,0.3527936691900116,0.3527936691900116,0.3527936691900116,0.3527936691900116,0.3140518154303447,0.3140518154303447,0.3140518154303447,0.3527936691900116,0.3527936691900116,0.3527936691900116,0.3140518154303447,0.3140518154303447,0.3140518154303447,0.3527936691900116,0.3527936691900116,0.3527936691900116,0.3527936691900116,0.3527936691900116,0.3527936691900116,0.3527936691900116,0.3527936691900116,0.3527936691900116,0.3527936691900116,0.3527936691900116,0.3527936691900116,0.3527936691900116
9.399999999999999,0.36871833549439836,0.36871833549439836,0.36871833549439836,0.36871833549439836,0.36871833549439836,0.36871833549439836,0.36871833549439836,0.36871833549439836,0.36871833549439836,0.36871833549439836,0.32998618152243375,0.32998618152243375,0.32998618152243375,0.36871833549439836,0.36871833549439836,0.36871833549439836,0.32998618152243375,0.32998618152243375,0.32998618152243375,0.36871833549439836,0.36871833549439836,0.36871833549439836,0.36871833549439836,0.36871833549439836,0.36871833549439836,0.36871833549439836,0.36871833549439836,0.36871833549439836,0.36871833549439836,0.36871833549439836,0.36871833549439836,0.36871833549439836
9.548,0.38438734370586525,0.38438734370586525,0.38438734370586525,0.38438734370586525,0.38438734370586525,0.38438734370586525,0.38438734370586525,0.38438734370586525,0.38438734370586525,0.38438734370586525,0.34574025766643424,0.34574025766643424,0.34574025766643424,0.38438734370586525,0.38438734370586525,0.38438734370586525,0.34574025766643424,0.34574025766643424,0.34574025766643424,0.38438734370586525,0.38438734370586525,0.38438734370586525,0.38438734370586525,0.38438734370586525,0.38438734370586525,0.38438734370586525,0.38438734370586525,0.38438734370586525,0.38438734370586525,0.38438734370586525,0.38438734370586525,0.38438734370586525
9.696,0.39978151162225745,0.39978151162225745,0.39978151162225745,0.39978151162225745,0.39978151162225745,0.39978151162225745,0.39978151162225745,0.39978151162225745,0.39978151162225745,0.39978151162225745,0.36128780196635507,0.36128780196635507,0.36128780196635507,0.39978151162225745,0.39978151162225745,0.39978151162225745,0.36128780196635507,0.36128780196635507,0.36128780196635507,0.39978151162225745,0.39978151162225745,0.39978151162225745,0.39978151162225745,0.39978151162225745,0.39978151162225745,0.39978151162225745,0.39978151162225745,0.39978151162225745,0.39978151162225745,0.39978151162225745,0.39978151162225745,0.39978151162225745
9.844,0.4148850089417159,0.4148850089417159,0.4148850089417159,0.4148850089417159,0.4148850089417159,0.4148850089417159,0.4148850089417159,0.4148850089417159,0.4148850089417159,0.4148850089417159,0.37660623653132164,0.37660623653132164,0.37660623653132164,0.4148850089417159,0.4148850089417159,0.4148850089417159,0.37660623653132164,0.37660623653132164,0.37660623653132164,0.4148850089417159,0.4148850089417159,0.4148850089417159,0.4148850089417159,0.4148850089417159,0.4148850089417159,0.4148850089417159,0.4148850089417159,0.4148850089417159,0.4148850089417159,0.4148850089417159,0.4148850089417159,0.4148850089417159
9.992,0.4296850396267886,0.4296850396267886,0.4296850396267886,0.4296850396267886,0.4296850396267886,0.4296850396267886,0.4296850396267886,0.4296850396267886,0.4296850396267886,0.4296850396267886,0.3916763654684254,0.3916763654684254,0.3916763654684254,0.4296850396267886,0.4296850396267886,0.4296850396267886,0.3916763654684254,0.3916763654684254,0.3916763654684254,0.4296850396267886,0.4296850396267886,0.4296850396267886,0.4296850396267886,0.4296850396267886,0.4296850396267886,0.4296850396267886,0.4296850396267886,0.4296850396267886,0.4296850396267886,0.4296850396267886,0.4296850396267886,0.4296850396267886
10.139999999999999,0.4424441515942047,0.4424441515942047,0.4424441515942047,0.4424441515942047,0.4424441515942047,0.4424441515942047,0.4424441515942047,0.4424441515942047,0.4424441515942047,0.4424441515942047,0.40480083529181904,0.40480083529181904,0.40480083529181904,0.4424441515942047,0.4424441515942047,0.4424441515942047,0.40480083529181904,0.40480083529181904,0.40480083529181904,0.4424441515942047,0.4424441515942047,0.4424441515942047,0.4424441515942047,0.4424441515942047,0.4424441515942047,0.4424441515942047,0.4424441515942047,0.4424441515942047,0.4424441515942047,0.4424441515942047,0.4424441515942047,0.4424441515942047
10.288,0.45482248956781973,0.45482248956781973,0.45482248956781973,0.45482248956781973,0.45482248956781973,0.45482248956781973,0.45482248956781973,0.45482248956781973,0.45482248956781973,0.45482248956781973,0.41757886034951663,0.41757886034951663,0.41757886034951663,0.45482248956781973,0.45482248956781973,0.45482248956781973,0.41757886034951663,0.41757886034951663,0.41757886034951663,0.45482248956781973,0.45482248956781973,0.45482248956781973,0.45482248956781973,0.45482248956781973,0.45482248956781973,0.45482248956781973,0.45482248956781973,0.45482248956781973,0.45482248956781973,0.45482248956781973,0.45482248956781973,0.45482248956781973
10.436,0.4669185454668416,0.4669185454668416,0.4669185454668416,0.4669185454668416,0.4669185454668416,0.4669185454668416,0.4669185454668416,0.4669185454668416,0.4669185454668416,0.4669185454668416,0.4301018933164895,0.4301018933164895,0.4301018933164895,0.4669185454668416,0.4669185454668416,0.4669185454668416,0.4301018933164895,0.4301018933164895,0.4301018933164895,0.4669185454668416,0.4669185454668416,0.4669185454668416,0.4669185454668416,0.4669185454668416,0.4669185454668416,0.4669185454668416,0.4669185454668416,0.4669185454668416,0.4669185454668416,0.4669185454668416,0.4669185454668416,0.4669185454668416
10.584,0.4787322495593532,0.4787322495593532,0.4787322495593532,0.4787322495593532,0.4787322495593532,0.4787322495593532,0.4787322495593532,0.4787322495593532,0.4787322495593532,0.4787322495593532,0.4423661339247357,0.4423661339247357,0.4423661339247357,0.4787322495593532,0.4787322495593532,0.4787322495593532,0.4423661339247357,0.4423661339247357,0.4423661339247357,0.4787322495593532,0.4787322495593532,0.4787322495593532,0.4787322495593532,0.4787322495593532,0.4787322495593532,0.4787322495593532,0.4787322495593532,0.4787322495593532,0.4787322495593532,0.4787322495593532,0.4787322495593532,0.4787322495593532
10.732,0.4902645288813402,0.4902645288813402,0.4902645288813402,0.4902645288813402,0.4902645288813402,0.4902645288813402,0.4902645288813402,0.4902645288813402,0.4902645288813402,0.4902645288813402,0.4543690866995962,0.4543690866995962,0.4543690866995962,0.4902645288813402,0.4902645288813402,0.4902645288813402,0.4543690866995962,0.4543690866995962,0.4543690866995962,0.4902645288813402,0.4902645288813402,0.4902645288813402,0.4902645288813402,0.4902645288813402,0.4902645288813402,0.4902645288813402,0.4902645288813402,0.4902645288813402,0.4902645288813402,0.4902645288813402,0.4902645288813402,0.4902645288813402
10.879999999999999,0.5015171737506376,0.5015171737506376,0.5015171737506376,0.5015171737506376,0.5015171737506376,0.5015171737506376,0.5015171737506376,0.5015171737506376,0.5015171737506376,0.5015171737506376,0.46610941142767104,0.46610941142767104,0.46610941142767104,0.5015171737506376,0.5015171737506376,0.5015171737506376,0.46610941142767104,0.46610941142767104,0.46610941142767104,0.5015171737506376,0.5015171737506376,0.5015171737506376,0.5015171737506376,0.5015171737506376,0.5015171737506376,0.5015171737506376,0.5015171737506376,0.5015171737506376,0.5015171737506376,0.5015171737506376,0.5015171737506376,0.5015171737506376
11.027999999999999,0.5124927175028889,0.5124927175028889,0.5124927175028889,0.5124927175028889,0.5124927175028889,0.5124927175028889,0.5124927175028889,0.5124927175028889,0.5124927175028889,0.5124927175028889,0.4775867861306204,0.4775867861306204,0.4775867861306204,0.5124927175028889,0.5124927175028889,0.5124927175028889,0.4775867861306204,0.4775867861306204,0.4775867861306204,0.5124927175028889,0.5124927175028889,0.5124927175028889,0.5124927175028889,0.5124927175028889,0.5124927175028889,0.5124927175028889,0.5124927175028889,0.5124927175028889,0.5124927175028889,0.5124927175028889,0.5124927175028889,0.5124927175028889
11.176,0.5231943285002514,0.5231943285002514,0.5231943285002514,0.5231943285002514,0.5231943285002514,0.5231943285002514,0.5231943285002514,0.5231943285002514,0.5231943285002514,0.5231943285002514,0.48880178201646024,0.48880178201646024,0.48880178201646024,0.5231943285002514,0.5231943285002514,0.5231943285002514,0.48880178201646024,0.48880178201646024,0.48880178201646024,0.5231943285002514,0.5231943285002514,0.5231943285002514,0.5231943285002514,0.5231943285002514,0.5231943285002514,0.5231943285002514,0.5231943285002514,0.5231943285002514,0.5231943285002514,0.5231943285002514,0.5231943285002514,0.5231943285002514
11.324,0.5336257134641631,0.5336257134641631,0.5336257134641631,0.5336257134641631,0.5336257134641631,0.5336257134641631,0.5336257134641631,0.5336257134641631,0.5336257134641631,0.5336257134641631,0.4997557497877815,0.4997557497877815,0.4997557497877815,0.5336257134641631,0.5336257134641631,0.5336257134641631,0.4997557497877815,0.4997557497877815,0.4997557497877815,0.5336257134641631,0.5336257134641631,0.5336257134641631,0.5336257134641631,0.5336257134641631,0.5336257134641631,0.5336257134641631,0.5336257134641631,0.5336257134641631,0.5336257134641631,0.5336257134641631,0.5336257134641631,0.5336257134641631
11.472,0.5437910312035759,0.5437910312035759,0.5437910312035759,0.5437910312035759,0.5437910312035759,0.5437910312035759,0.5437910312035759,0.5437910312035759,0.5437910312035759,0.5437910312035759,0.5104507166296082,0.5104507166296082,0.5104507166296082,0.5437910312035759,0.5437910312035759,0.5437910312035759,0.5104507166296082,0.5104507166296082,0.5104507166296082,0.5437910312035759,0.5437910312035759,0.5437910312035759,0.5437910312035759,0.5437910312035759,0.5437910312035759,0.5437910312035759,0.5437910312035759,0.5437910312035759,0.5437910312035759,0.5437910312035759,0.5437910312035759,0.5437910312035759
11.62,0.5536948158439572,0.5536948158439572,0.5536948158439572,0.5536948158439572,0.5536948158439572,0.5536948158439572,0.5536948158439572,0.5536948158439572,0.5536948158439572,0.5536948158439572,0.5208892931703967,0.5208892931703967,0.5208892931703967,0.5536948158439572,0.5536948158439572,0.5536948158439572,0.5208892931703967,0.5208892931703967,0.5208892931703967,0.5536948158439572,0.5536948158439572,0.5536948158439572,0.5536948158439572,0.5536948158439572,0.5536948158439572,0.5536948158439572,0.5536948158439572,0.5536948158439572,0.5536948158439572,0.5536948158439572,0.5536948158439572,0.5536948158439572
11.767999999999999,0.5633419087056464,0.5633419087056464,0.5633419087056464,0.5633419087056464,0.5633419087056464,0.5633419087056464,0.5633419087056464,0.5633419087056464,0.5633419087056464,0.5633419087056464,0.5310745897015096,0.5310745897015096,0.5310745897015096,0.5633419087056464,0.5633419087056464,0.5633419087056464,0.5310745897015096,0.5310745897015096,0.5310745897015096,0.5633419087056464,0.5633419087056464,0.5633419087056464,0.5633419087056464,0.5633419087056464,0.5633419087056464,0.5633419087056464,0.5633419087056464,0.5633419087056464,0.5633419087056464,0.5633419087056464,0.5633419087056464,0.5633419087056464
11.916,0.5727373980293595,0.5727373980293595,0.5727373980293595,0.5727373980293595,0.5727373980293595,0.5727373980293595,0.5727373980293595,0.5727373980293595,0.5727373980293595,0.5727373980293595,0.5410101409481,0.5410101409481,0.5410101409481,0.5727373980293595,0.5727373980293595,0.5727373980293595,0.5410101409481,0.5410101409481,0.5410101409481,0.5727373980293595,0.5727373980293595,0.5727373980293595,0.5727373980293595,0.5727373980293595,0.5727373980293595,0.5727373980293595,0.5727373980293595,0.5727373980293595,0.5727373980293595,0.5727373980293595,0.5727373980293595,0.5727373980293595
